number_of_components,n_nodes,n_edges,density,global_efficiency,diameter,shortest_path,city,year,total_funding
6,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,San Jose,1993,
7,4,4,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,San Jose,1994,
6,7,8,0.3809523809523809,0.6666666666666666,3,1.761904761904762,San Jose,1996,
6,15,17,0.1619047619047619,0.5030158730158728,5,2.419047619047619,San Jose,1997,
5,21,23,0.1095238095238095,0.4354421768707482,7,2.8666666666666667,San Jose,1998,
8,29,33,0.0812807881773399,0.395173586676049,8,3.1995073891625614,San Jose,1999,
10,34,40,0.071301247771836,0.3793735676088601,7,3.272727272727273,San Jose,2000,1920068111.0
13,49,56,0.0476190476190476,0.3532667233560124,8,3.4906462585034013,San Jose,2001,2740988111.0
15,57,70,0.043859649122807,0.350516171380839,8,3.408521303258145,San Jose,2002,3813742111.0
17,65,83,0.0399038461538461,0.3359386446886462,8,3.565384615384616,San Jose,2003,4186242111.0
18,75,99,0.0356756756756756,0.3241957671957681,9,3.6886486486486487,San Jose,2004,4722979658.0
22,95,139,0.031131019036954,0.3105055191169438,9,3.8414333706606953,San Jose,2005,5342549658.0
28,106,161,0.0289308176100628,0.3155698883326935,10,3.766397124887691,San Jose,2006,5707623655.0
29,136,210,0.022875816993464,0.3011782861292442,10,3.917755991285403,San Jose,2007,6253370883.0
29,166,253,0.0184738955823293,0.2867589550119219,10,4.089083607155897,San Jose,2008,6542600883.0
30,184,297,0.0176407697790449,0.2954131264448386,10,3.937336659539083,San Jose,2009,7382651942.0
35,203,333,0.0162415256303955,0.2970429414511192,10,3.887821294444716,San Jose,2010,8473185244.0
37,233,410,0.0151694538996596,0.2966340021284021,10,3.863400917566968,San Jose,2011,9260416955.0
41,252,458,0.014481755517612,0.3020838791471448,9,3.777682919117182,San Jose,2012,11648776057.0
53,274,508,0.0135825245314296,0.3092537632684191,9,3.644956017218791,San Jose,2013,12536130836.0
60,296,548,0.0125515345854328,0.3067488675116031,9,3.671278057718736,San Jose,2014,14198487339.0
74,328,612,0.0114119489818751,0.3013993297152363,9,3.723353472066831,San Jose,2015,15569129533.0
83,365,676,0.0101761252446183,0.299730244749699,10,3.726192985097095,San Jose,2016,17041270698.0
97,391,734,0.0096268607777559,0.301321908176015,10,3.700636107285724,San Jose,2017,18067777297.0
104,426,803,0.0088704777685722,0.299814091520723,10,3.707572493786247,San Jose,2018,118928133120.0
117,463,877,0.0081998634914401,0.2976270061659848,9,3.725561695324114,San Jose,2019,121357675967.0
127,489,943,0.0079033826142344,0.2977369983773715,9,3.7277649267491366,San Jose,2020,123988772892.0
134,524,1011,0.0073781618087078,0.2949881426740577,10,3.7639280136616406,San Jose,2021,128099749002.0
135,539,1047,0.0072211378637294,0.2942206210277856,10,3.7737859591284977,San Jose,2022,136474915265.0
135,548,1063,0.0070924351806135,0.2912353062063973,11,3.836400272221407,San Jose,2023,147090964070.0
135,550,1066,0.0070607716509355,0.2906338045126641,11,3.846199701937407,San Jose,2024,152825547187.0
1,2,1,1.0,1.0,1,1.0,Paarl,2011,0.0
1,2,1,1.0,1.0,1,1.0,Rauma,2018,
1,2,1,1.0,1.0,1,1.0,Thisted,2004,
1,2,1,1.0,1.0,1,1.0,Kaysville,2017,0.0
2,2,1,1.0,1.0,1,1.0,Kaysville,2021,19055501.0
1,2,1,1.0,1.0,1,1.0,Bielefeld,2011,198421.0
1,3,3,1.0,1.0,1,1.0,Bielefeld,2017,242171.0
1,3,3,1.0,1.0,1,1.0,Bielefeld,2018,502680.0
2,3,3,1.0,1.0,1,1.0,Bielefeld,2020,13298574.0
5,4,5,0.8333333333333334,0.9166666666666666,2,1.1666666666666667,Bielefeld,2021,26361065.0
5,4,5,0.8333333333333334,0.9166666666666666,2,1.1666666666666667,Bielefeld,2022,29210222.0
1,2,1,1.0,1.0,1,1.0,Mojave,2011,102000000.0
1,2,1,1.0,1.0,1,1.0,Mojave,2018,121200000.0
1,2,1,1.0,1.0,1,1.0,Mojave,2019,121200000.0
1,2,1,1.0,1.0,1,1.0,Mojave,2020,121200000.0
1,2,1,1.0,1.0,1,1.0,Wuhan,2015,240507721.0
1,2,1,1.0,1.0,1,1.0,Wuhan,2016,499796960.0
1,2,1,1.0,1.0,1,1.0,Menomonie,2008,
2,2,1,1.0,1.0,1,1.0,Menomonie,2019,
1,2,1,1.0,1.0,1,1.0,Baldwin Park,2019,57913000.0
1,2,1,1.0,1.0,1,1.0,Alessandria,2001,0.0
1,3,3,1.0,1.0,1,1.0,Alessandria,2023,3696299.0
1,2,1,1.0,1.0,1,1.0,Cartersville,2008,0.0
1,2,1,1.0,1.0,1,1.0,Milwaukee,1987,
2,2,1,1.0,1.0,1,1.0,Milwaukee,1993,
3,2,1,1.0,1.0,1,1.0,Milwaukee,1994,
4,2,1,1.0,1.0,1,1.0,Milwaukee,1998,
6,2,1,1.0,1.0,1,1.0,Milwaukee,2001,10000000.0
7,2,1,1.0,1.0,1,1.0,Milwaukee,2002,11500000.0
10,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Milwaukee,2004,20750000.0
12,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Milwaukee,2005,20750000.0
13,4,3,0.5,0.75,2,1.5,Milwaukee,2006,22050000.0
17,5,4,0.4,0.7,2,1.6,Milwaukee,2007,22050000.0
17,5,4,0.4,0.7,2,1.6,Milwaukee,2008,24500000.0
19,5,4,0.4,0.7,2,1.6,Milwaukee,2009,25540000.0
19,5,5,0.5,0.7333333333333334,3,1.6,Milwaukee,2010,47094392.0
20,7,8,0.3809523809523809,0.6468253968253966,4,1.9047619047619049,Milwaukee,2011,54894392.0
22,7,9,0.4285714285714285,0.6904761904761904,3,1.7142857142857142,Milwaukee,2012,154994392.0
25,8,8,0.2857142857142857,0.6190476190476192,3,1.8571428571428568,Milwaukee,2013,156789392.0
29,9,9,0.25,0.5879629629629631,3,1.9722222222222223,Milwaukee,2014,192074392.0
30,11,12,0.2181818181818181,0.5606060606060608,3,2.0727272727272728,Milwaukee,2015,197007541.0
33,13,15,0.1923076923076923,0.5448717948717948,3,2.1153846153846154,Milwaukee,2016,210760129.0
38,15,17,0.1619047619047619,0.5158730158730153,4,2.247619047619048,Milwaukee,2017,291951164.0
43,19,22,0.1286549707602339,0.4985380116959066,4,2.280701754385965,Milwaukee,2018,2475088128.0
44,32,41,0.0826612903225806,0.3923051075268799,6,3.131048387096774,Milwaukee,2019,2595923178.0
46,37,48,0.072072072072072,0.3807807807807777,6,3.18018018018018,Milwaukee,2020,2602353178.0
50,60,79,0.0446327683615819,0.3237072908259409,8,3.76271186440678,Milwaukee,2021,2660688771.0
56,64,85,0.0421626984126984,0.3299178004535183,7,3.597718253968254,Milwaukee,2022,2778438619.0
57,65,87,0.041826923076923,0.3273248626373662,7,3.6317307692307694,Milwaukee,2023,6122471640.0
58,66,88,0.041025641025641,0.324001554001557,7,3.678787878787879,Milwaukee,2024,6937995082.0
1,2,1,1.0,1.0,1,1.0,Wetzlar,2013,27180.0
2,2,1,1.0,1.0,1,1.0,Wetzlar,2021,27180.0
1,2,1,1.0,1.0,1,1.0,Cagliari,2015,12657737.0
2,2,1,1.0,1.0,1,1.0,Cagliari,2017,17667365.0
3,2,1,1.0,1.0,1,1.0,Cagliari,2018,18803471.0
4,2,1,1.0,1.0,1,1.0,Cagliari,2019,18803471.0
1,3,3,1.0,1.0,1,1.0,San Benedetto Del Tronto,2014,
1,2,1,1.0,1.0,1,1.0,Montevideo,1989,
2,2,1,1.0,1.0,1,1.0,Montevideo,2001,0.0
3,2,1,1.0,1.0,1,1.0,Montevideo,2003,0.0
4,2,1,1.0,1.0,1,1.0,Montevideo,2009,1600000.0
5,2,1,1.0,1.0,1,1.0,Montevideo,2011,1645000.0
8,4,4,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Montevideo,2012,1710000.0
9,7,10,0.4761904761904761,0.7142857142857143,3,1.6666666666666667,Montevideo,2013,2415000.0
9,7,10,0.4761904761904761,0.7142857142857143,3,1.6666666666666667,Montevideo,2014,3019490.0
10,13,25,0.3205128205128205,0.5940170940170938,4,2.128205128205128,Montevideo,2015,3119490.0
12,13,25,0.3205128205128205,0.5940170940170938,4,2.128205128205128,Montevideo,2016,4419490.0
14,14,26,0.2857142857142857,0.5677655677655673,4,2.230769230769231,Montevideo,2017,352621963.0
16,18,32,0.2091503267973856,0.501851851851852,5,2.542483660130719,Montevideo,2018,352941963.0
16,19,33,0.1929824561403508,0.4911306042884992,5,2.5789473684210527,Montevideo,2019,359246963.0
18,21,35,0.1666666666666666,0.4668253968253973,6,2.7,Montevideo,2020,360994918.0
18,28,52,0.1375661375661375,0.4153733098177538,9,3.2883597883597884,Montevideo,2021,726854918.0
18,32,62,0.125,0.3822324628776242,9,3.719758064516129,Montevideo,2022,746570918.0
19,33,64,0.1212121212121212,0.3851100288600277,8,3.571969696969697,Montevideo,2023,921781349.0
19,34,65,0.1158645276292335,0.382013411425175,8,3.5828877005347595,Montevideo,2024,1362912349.0
1,2,1,1.0,1.0,1,1.0,Hackensack,2001,0.0
1,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Hackensack,2009,7051572.0
2,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Hackensack,2015,178811611.0
1,2,1,1.0,1.0,1,1.0,Pesaro,2022,81082.0
1,2,1,1.0,1.0,1,1.0,Racine,2019,66667.0
1,2,1,1.0,1.0,1,1.0,Northborough,2003,0.0
2,2,1,1.0,1.0,1,1.0,Northborough,2013,2197000.0
1,2,1,1.0,1.0,1,1.0,Newquay,2020,1972408.0
1,2,1,1.0,1.0,1,1.0,Calhoun,2017,1950000.0
1,2,1,1.0,1.0,1,1.0,Calhoun,2018,1950000.0
1,2,1,1.0,1.0,1,1.0,Saint-herblain,2021,10247425.0
1,2,1,1.0,1.0,1,1.0,Cincinnati,1978,
3,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Cincinnati,1995,
5,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Cincinnati,1996,
6,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Cincinnati,1998,
7,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Cincinnati,1999,
9,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Cincinnati,2000,35900000.0
10,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Cincinnati,2001,41400000.0
14,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Cincinnati,2002,41400000.0
15,4,3,0.5,0.75,2,1.5,Cincinnati,2003,50400000.0
15,4,3,0.5,0.75,2,1.5,Cincinnati,2004,50400000.0
15,5,4,0.4,0.7,2,1.6,Cincinnati,2005,50400000.0
15,5,4,0.4,0.6416666666666667,4,2.0,Cincinnati,2006,50400000.0
17,6,5,0.3333333333333333,0.6666666666666666,2,1.6666666666666667,Cincinnati,2007,50400000.0
20,7,6,0.2857142857142857,0.6428571428571429,2,1.7142857142857142,Cincinnati,2008,50400000.0
24,9,8,0.2222222222222222,0.6111111111111112,2,1.7777777777777777,Cincinnati,2009,68603721.0
28,10,9,0.2,0.5740740740740743,3,1.9555555555555555,Cincinnati,2010,85038721.0
29,11,10,0.1818181818181818,0.5439393939393942,4,2.109090909090909,Cincinnati,2011,113583721.0
32,14,13,0.1428571428571428,0.4963369963369956,4,2.340659340659341,Cincinnati,2012,118373117.0
43,15,14,0.1333333333333333,0.4952380952380944,4,2.323809523809524,Cincinnati,2013,134639867.0
51,29,38,0.0935960591133004,0.3534785753381804,9,3.839901477832513,Cincinnati,2014,324183144.0
55,65,89,0.0427884615384615,0.3003181540681572,12,4.275480769230769,Cincinnati,2015,440577428.0
55,101,161,0.0318811881188118,0.2652860143157154,12,4.761386138613862,Cincinnati,2016,613315928.0
60,124,216,0.028324154209284,0.2664153855440205,10,4.650931025439287,Cincinnati,2017,857457690.0
70,144,245,0.0237956487956487,0.2673969934386414,10,4.521658896658897,Cincinnati,2018,942100356.0
76,158,271,0.0218495525276142,0.2677433710993843,9,4.431750382971861,Cincinnati,2019,1046992805.0
78,192,332,0.0181064572425828,0.2602163711252325,10,4.523178446771379,Cincinnati,2020,1747509805.0
83,207,360,0.0168847615027437,0.2583799376574249,10,4.545330894423339,Cincinnati,2021,2079676867.0
86,218,382,0.0161501712256373,0.2582092402728571,11,4.575275863526826,Cincinnati,2022,3850429532.0
89,224,396,0.0158552210121716,0.2572618819406097,11,4.595051249199232,Cincinnati,2023,5497080408.0
1,2,1,1.0,1.0,1,1.0,Governador Valadares,2013,0.0
1,2,1,1.0,1.0,1,1.0,Lantau,2019,
1,2,1,1.0,1.0,1,1.0,Rome,1994,
2,2,1,1.0,1.0,1,1.0,Rome,1996,
3,3,3,1.0,1.0,1,1.0,Rome,1999,
3,4,4,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Rome,2000,1477978.0
4,5,5,0.5,0.7166666666666667,3,1.7,Rome,2001,1926101.0
5,5,5,0.5,0.7166666666666667,3,1.7,Rome,2002,1926101.0
6,7,7,0.3333333333333333,0.6071428571428571,4,2.0476190476190474,Rome,2005,1985989.0
6,8,9,0.3214285714285714,0.5892857142857143,4,2.142857142857143,Rome,2006,1985989.0
8,8,9,0.3214285714285714,0.5892857142857143,4,2.142857142857143,Rome,2007,2224943.0
10,9,10,0.2777777777777778,0.5555555555555554,4,2.2777777777777777,Rome,2008,2224943.0
11,9,10,0.2777777777777778,0.5555555555555554,4,2.2777777777777777,Rome,2009,3289865.0
12,9,10,0.2777777777777778,0.5555555555555554,4,2.2777777777777777,Rome,2010,32326105.0
12,10,13,0.2888888888888888,0.5925925925925928,3,2.022222222222222,Rome,2011,32326105.0
12,10,13,0.2888888888888888,0.5925925925925928,3,2.022222222222222,Rome,2012,37423375.0
14,10,13,0.2888888888888888,0.5925925925925928,3,2.022222222222222,Rome,2013,52516650.0
18,11,14,0.2545454545454545,0.5696969696969699,3,2.090909090909091,Rome,2014,54863450.0
24,12,15,0.2272727272727272,0.5530303030303034,3,2.136363636363636,Rome,2015,69287187.0
30,12,15,0.2272727272727272,0.5530303030303034,3,2.136363636363636,Rome,2016,80345948.0
40,14,19,0.2087912087912088,0.4695185766614339,7,2.9450549450549453,Rome,2017,89637070.0
50,17,24,0.1764705882352941,0.446218487394958,7,3.0661764705882355,Rome,2018,106085805.0
56,18,26,0.1699346405228758,0.4392312480547772,7,3.0915032679738563,Rome,2019,467693971.0
66,18,26,0.1699346405228758,0.4392312480547772,7,3.0915032679738563,Rome,2020,1720395088.0
74,22,32,0.1385281385281385,0.4265512265512268,6,3.0043290043290045,Rome,2021,2030037992.0
78,23,33,0.1304347826086956,0.3990683229813661,7,3.355731225296443,Rome,2022,2530572272.0
82,23,33,0.1304347826086956,0.3990683229813661,7,3.355731225296443,Rome,2023,2838881414.0
1,2,1,1.0,1.0,1,1.0,Erbil,2022,1850000.0
1,2,1,1.0,1.0,1,1.0,Tromsø,2014,7886943.0
2,2,1,1.0,1.0,1,1.0,Tromsø,2022,9669153.0
1,2,1,1.0,1.0,1,1.0,Borehamwood,2007,20000000.0
2,2,1,1.0,1.0,1,1.0,Borehamwood,2013,20000000.0
2,2,1,1.0,1.0,1,1.0,Borehamwood,2020,80092453.0
1,3,3,1.0,1.0,1,1.0,Lingen,2012,
1,4,6,1.0,1.0,1,1.0,Lingen,2021,
1,2,1,1.0,1.0,1,1.0,Gouda,2017,0.0
1,3,3,1.0,1.0,1,1.0,Gouda,2020,0.0
2,3,3,1.0,1.0,1,1.0,Gouda,2021,0.0
1,2,1,1.0,1.0,1,1.0,Rohtak,2016,
1,2,1,1.0,1.0,1,1.0,La Porte,2015,3629823.0
2,2,1,1.0,1.0,1,1.0,La Porte,2016,3629823.0
1,2,1,1.0,1.0,1,1.0,Drummoyne,2016,
1,2,1,1.0,1.0,1,1.0,Belo Horizonte,1990,
2,2,1,1.0,1.0,1,1.0,Belo Horizonte,1993,
2,3,3,1.0,1.0,1,1.0,Belo Horizonte,2001,0.0
3,3,3,1.0,1.0,1,1.0,Belo Horizonte,2004,0.0
3,4,6,1.0,1.0,1,1.0,Belo Horizonte,2007,750000.0
3,4,6,1.0,1.0,1,1.0,Belo Horizonte,2008,1607480.0
4,4,6,1.0,1.0,1,1.0,Belo Horizonte,2009,142907480.0
5,4,6,1.0,1.0,1,1.0,Belo Horizonte,2010,142907480.0
8,4,4,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Belo Horizonte,2011,142907480.0
11,6,7,0.4666666666666667,0.711111111111111,3,1.6666666666666667,Belo Horizonte,2012,143727480.0
16,8,9,0.3214285714285714,0.6011904761904762,4,2.071428571428572,Belo Horizonte,2013,145016502.0
21,8,9,0.3214285714285714,0.6011904761904762,4,2.071428571428572,Belo Horizonte,2014,145216502.0
27,10,30,0.6666666666666666,0.8074074074074076,3,1.488888888888889,Belo Horizonte,2015,149824371.0
33,10,30,0.6666666666666666,0.8074074074074076,3,1.488888888888889,Belo Horizonte,2016,153730325.0
35,11,13,0.2363636363636363,0.5363636363636368,4,2.309090909090909,Belo Horizonte,2017,166098194.0
41,12,39,0.5909090909090909,0.7550505050505047,3,1.6515151515151516,Belo Horizonte,2018,170264919.0
45,12,39,0.5909090909090909,0.7550505050505047,3,1.6515151515151516,Belo Horizonte,2019,196056654.0
51,12,39,0.5909090909090909,0.7550505050505047,3,1.6515151515151516,Belo Horizonte,2020,433195280.0
55,12,66,1.0,1.0,1,1.0,Belo Horizonte,2021,1268711964.0
55,13,78,1.0,1.0,1,1.0,Belo Horizonte,2022,1414019954.0
56,13,78,1.0,1.0,1,1.0,Belo Horizonte,2023,2634619319.0
1,2,1,1.0,1.0,1,1.0,Erfurt,2011,0.0
2,2,1,1.0,1.0,1,1.0,Erfurt,2020,0.0
1,2,1,1.0,1.0,1,1.0,Hershey,2014,0.0
1,2,1,1.0,1.0,1,1.0,Falmer,2015,2534000.0
1,2,1,1.0,1.0,1,1.0,Castanet-tolosan,2013,0.0
1,2,1,1.0,1.0,1,1.0,Ciudad Obregón,2020,
1,2,1,1.0,1.0,1,1.0,Kelowna,2008,750000.0
1,2,1,1.0,1.0,1,1.0,Kelowna,2009,2800000.0
2,2,1,1.0,1.0,1,1.0,Kelowna,2010,10674543.0
2,3,3,1.0,1.0,1,1.0,Kelowna,2011,16274543.0
3,3,3,1.0,1.0,1,1.0,Kelowna,2012,17076743.0
6,3,3,1.0,1.0,1,1.0,Kelowna,2013,17201743.0
7,3,3,1.0,1.0,1,1.0,Kelowna,2014,17466743.0
8,3,3,1.0,1.0,1,1.0,Kelowna,2015,18257217.0
10,4,6,1.0,1.0,1,1.0,Kelowna,2017,45080305.0
10,5,7,0.7,0.85,2,1.3,Kelowna,2018,48613297.0
12,5,7,0.7,0.85,2,1.3,Kelowna,2019,65307579.0
12,9,13,0.3611111111111111,0.6574074074074077,3,1.7777777777777777,Kelowna,2020,83863079.0
12,9,13,0.3611111111111111,0.6574074074074077,3,1.7777777777777777,Kelowna,2023,722225624.0
1,2,1,1.0,1.0,1,1.0,Bedfordview,2004,0.0
1,2,1,1.0,1.0,1,1.0,Springdale,2008,1560658.0
2,2,1,1.0,1.0,1,1.0,Springdale,2017,6245205.0
3,2,1,1.0,1.0,1,1.0,Springdale,2020,49405562.0
1,2,1,1.0,1.0,1,1.0,Aylesford,2013,0.0
1,2,1,1.0,1.0,1,1.0,Braunschweig,2017,4640905.0
1,2,1,1.0,1.0,1,1.0,Rexburg,2016,280000.0
2,3,2,0.6666666666666666,0.8333333333333334,2,1.3333333333333333,Rexburg,2021,471960.0
1,2,1,1.0,1.0,1,1.0,Subotica,2019,
1,2,1,1.0,1.0,1,1.0,Broek Op Langedijk,2020,0.0
1,2,1,1.0,1.0,1,1.0,Orchard Park,2007,0.0
1,2,1,1.0,1.0,1,1.0,Orchard Park,2008,0.0
2,2,1,1.0,1.0,1,1.0,Orchard Park,2011,0.0
3,2,1,1.0,1.0,1,1.0,Orchard Park,2015,4700000.0
1,2,1,1.0,1.0,1,1.0,Minneapolis,1980,
2,2,1,1.0,1.0,1,1.0,Minneapolis,1987,
3,2,1,1.0,1.0,1,1.0,Minneapolis,1988,
3,4,3,0.5,0.75,2,1.5,Minneapolis,1993,
4,4,3,0.5,0.75,2,1.5,Minneapolis,1994,
6,5,4,0.4,0.7,2,1.6,Minneapolis,1996,
7,5,4,0.4,0.7,2,1.6,Minneapolis,1997,
6,5,5,0.5,0.7333333333333334,3,1.6,Minneapolis,1998,
6,7,7,0.3333333333333333,0.6190476190476191,3,1.9523809523809523,Minneapolis,1999,
6,15,17,0.1619047619047619,0.4461904761904761,6,2.933333333333333,Minneapolis,2000,205499996.0
9,15,17,0.1619047619047619,0.4461904761904762,6,2.933333333333333,Minneapolis,2001,231899996.0
11,17,19,0.1397058823529411,0.4278186274509803,6,3.0294117647058822,Minneapolis,2002,357239996.0
13,19,21,0.1228070175438596,0.4192007797270953,6,3.0058479532163744,Minneapolis,2003,378739996.0
16,23,26,0.1027667984189723,0.4094861660079059,5,2.9565217391304346,Minneapolis,2004,418239996.0
16,33,41,0.0776515151515151,0.3880997474747451,6,3.0928030303030303,Minneapolis,2005,455739996.0
20,36,44,0.0698412698412698,0.3783068783068753,6,3.1587301587301586,Minneapolis,2006,455739996.0
25,36,45,0.0714285714285714,0.382248677248674,6,3.1253968253968254,Minneapolis,2007,514610556.0
27,39,54,0.0728744939271255,0.3901484480431838,6,3.0229419703103915,Minneapolis,2008,549790358.0
30,42,59,0.0685249709639953,0.3861733311210679,7,3.065040650406504,Minneapolis,2009,714072844.0
38,45,65,0.0656565656565656,0.3763552188552217,8,3.1747474747474747,Minneapolis,2010,751785419.0
45,51,77,0.0603921568627451,0.377294117647065,6,3.1027450980392155,Minneapolis,2011,855227489.0
53,64,96,0.0476190476190476,0.3412816515495101,8,3.4935515873015874,Minneapolis,2012,885973911.0
58,84,116,0.0332759609868043,0.316002331320748,9,3.7690763052208833,Minneapolis,2013,1027993570.0
65,94,131,0.0299702585220773,0.3079966082368303,10,3.861358956760467,Minneapolis,2014,1112980351.0
73,119,167,0.0237857855006409,0.2895360404048608,10,4.086882210511323,Minneapolis,2015,1461275002.0
83,133,196,0.0223285486443381,0.2899100655679378,9,4.064707222601959,Minneapolis,2016,1843699115.0
91,160,236,0.0185534591194968,0.2718416617885651,12,4.4453616352201255,Minneapolis,2017,3104467903.0
97,210,314,0.0143084985190248,0.2473620755336592,13,4.865208475734791,Minneapolis,2018,3390252238.0
109,225,347,0.0137698412698412,0.2523961319765287,13,4.710515873015873,Minneapolis,2019,3720017177.0
125,257,417,0.0126763132295719,0.2602970858618225,10,4.430964250972763,Minneapolis,2020,4799389293.0
137,285,464,0.0114652829256239,0.2558853662468252,11,4.4952063256733386,Minneapolis,2021,6046373625.0
147,295,486,0.0112071947423037,0.2539374298403309,11,4.523855643952496,Minneapolis,2022,8012053634.0
145,302,498,0.0109568546346615,0.2529742946935158,11,4.534113660865548,Minneapolis,2023,20237506864.0
145,302,498,0.0109568546346615,0.2529742946935158,11,4.534113660865548,Minneapolis,2024,20676068519.0
1,2,1,1.0,1.0,1,1.0,Nagpur,2002,0.0
2,3,3,1.0,1.0,1,1.0,Nagpur,2009,0.0
3,3,3,1.0,1.0,1,1.0,Nagpur,2013,8305000.0
6,3,3,1.0,1.0,1,1.0,Nagpur,2014,8495294.0
7,3,3,1.0,1.0,1,1.0,Nagpur,2015,8595294.0
8,3,3,1.0,1.0,1,1.0,Nagpur,2017,9301110.0
10,3,3,1.0,1.0,1,1.0,Nagpur,2018,9447509.0
11,3,3,1.0,1.0,1,1.0,Nagpur,2019,10092509.0
14,3,3,1.0,1.0,1,1.0,Nagpur,2020,10092509.0
16,3,3,1.0,1.0,1,1.0,Nagpur,2021,10542509.0
17,3,3,1.0,1.0,1,1.0,Nagpur,2022,33682743.0
18,3,3,1.0,1.0,1,1.0,Nagpur,2023,34650737.0
